#chrom	chromStart	chromEnd	name	strand	uniprotName	geneName	geneSynonyms
chr19	36392743	36409789	Q8N141	-	ZFP82_HUMAN	ZFP82	KIAA1948; ZNF545
chr19	36448979	36476557	Q969W8-1	-	ZN566_HUMAN	ZNF566	
chr19	36514002	36515238	Q3ZCT1	-	ZN260_HUMAN	ZNF260	ZFP260
chr19	36546868	36572346	Q6P280	-	ZN529_HUMAN	ZNF529	KIAA1615
chr19	36609914	36627547	Q96SR6-1	+	ZN382_HUMAN	ZNF382	
chr19	36638655	36664706	Q8TAF7-1	-	ZN461_HUMAN	ZNF461	GIOT1
chr19	36694867	36720665	Q8N184-3	+	ZN567_HUMAN	ZNF567	
chr19	36747769	36762606	A8MQ14	-	ZN850_HUMAN	ZNF850	
chr19	36818435	36825619	Q6PG37	-	ZN790_HUMAN	ZNF790	
chr19	36876830	36878294	Q14585	+	ZN345_HUMAN	ZNF345	
chr19	36891494	36915167	Q3KNS6-1	-	ZN829_HUMAN	ZNF829	
chr19	36922770	36951085	Q3ZCX4-1	+	ZN568_HUMAN	ZNF568	
chr19	37089118	37129055	Q8TAQ5-1	+	ZN420_HUMAN	ZNF420	
chr19	37151591	37169910	Q6P3V2-1	-	Z585A_HUMAN	ZNF585A	
chr19	37185229	37207111	Q52M93	-	Z585B_HUMAN	ZNF585B	
chr19	37230453	37243661	Q8NA42	+	ZN383_HUMAN	ZNF383	
chr19	37344684	37363772	P10072-1	+	HKR1_HUMAN	HKR1	ZNF875
chr19	37374198	37389876	Q8NB42-1	+	ZN527_HUMAN	ZNF527	KIAA1829
chr19	37412599	37444921	Q5MCW4-1	-	ZN569_HUMAN	ZNF569	
chr19	37470354	37485230	Q96NI8-1	+	ZN570_HUMAN	ZNF570	
chr19	37523439	37537876	Q6ZN11-1	+	ZN793_HUMAN	ZNF793	
chr19	37555895	37583971	P61550	-	ENVT1_HUMAN	ERVS71-1	
chr19	37564600	37586676	Q7Z3V5	-	ZN571_HUMAN	ZNF571	
chr19	37598447	37613260	Q8NDQ6-1	+	ZN540_HUMAN	ZNF540	
chr19	37634983	37647822	Q9Y2G7	-	ZFP30_HUMAN	ZFP30	KIAA0961; ZNF745
chr19	37669083	37670148	Q8N8C0-1	-	ZN781_HUMAN	ZNF781	
chr19	37698042	37711618	Q96SK3-1	-	ZN607_HUMAN	ZNF607	
chr19	37738494	37773729	Q86YE8-1	-	ZN573_HUMAN	ZNF573	
chr19	37884934	37898239	Q6ZQQ6-1	-	WDR87_HUMAN	WDR87	
chr19	38081565	38206237	O60292	+	SI1L3_HUMAN	SIPA1L3	KIAA0545; SPAL3
chr19	38212065	38224223	Q92782-1	-	DPF1_HUMAN	DPF1	BAF45B; NEUD4
chr19	38251320	38256339	Q96A00-1	-	PP14A_HUMAN	PPP1R14A	CPI17; PPP1INL
chr19	38264892	38292003	O43291-1	+	SPIT2_HUMAN	SPINT2	HAI2; KOP
chr19	38304261	38304961	Q9GZP8-1	+	IMUP_HUMAN	IMUP	C19orf33
chr19	38305354	38315917	Q5BJH7-1	-	YIF1B_HUMAN	YIF1B	
chr19	38319950	38327400	Q9Y257-1	+	KCNK6_HUMAN	KCNK6	TOSS; TWIK2
chr19	38337234	38370789	Q6ZRH7	+	CTSRG_HUMAN	CATSPERG	C19orf15
chr19	38374601	38383387	P48556	+	PSMD8_HUMAN	PSMD8	
chr19	38384414	38387261	Q86UU5-1	-	GGN_HUMAN	GGN	
chr19	38390302	38396142	Q2MJR0-1	+	SPRE3_HUMAN	SPRED3	EVE-3
chr19	38403153	38408879	Q17RN3-1	+	FA98C_HUMAN	FAM98C	
chr19	38410042	38426091	Q8TDF6-1	-	GRP4_HUMAN	RASGRP4	
chr19	38433829	38587417	P21817-1	+	RYR1_HUMAN	RYR1	RYDR
chr19	38587812	38617895	Q92918-1	-	M4K1_HUMAN	MAP4K1	HPK1
chr19	38619268	38636917	Q9UBQ5-1	+	EIF3K_HUMAN	EIF3K	EIF3S12
chr19	38647745	38729429	O43707-1	+	ACTN4_HUMAN	ACTN4	
chr19	38730854	38744165	Q6ZSI9	-	CAN12_HUMAN	CAPN12	
chr19	38771028	38773492	P47929	-	LEG7_HUMAN	LGALS7; LGALS7B	PIG1
chr19	38789226	38791690	P47929	+	LEG7_HUMAN	LGALS7; LGALS7B	PIG1
chr19	38801766	38812886	P56470	-	LEG4_HUMAN	LGALS4	
chr19	38815615	38831772	Q13011	-	ECH1_HUMAN	ECH1	
chr19	38836724	38849966	P14866-1	-	HNRPL_HUMAN	HNRNPL	HNRPL
chr19	38869106	38876742	Q6ZS11-1	-	RINL_HUMAN	RINL	
chr19	38879157	38899521	Q8IXJ6-1	-	SIR2_HUMAN	SIRT2	SIR2L; SIR2L2
chr19	38900032	38908829	Q15653-1	+	IKBB_HUMAN	NFKBIB	IKBB; TRIP9
chr19	38909238	38912158	I3L3R5	-	CCER2_HUMAN	CCER2	
chr19	38915608	38930736	Q9NP81-1	-	SYSM_HUMAN	SARS2	SARSM
chr19	38931294	38932697	O15235	+	RT12_HUMAN	MRPS12	RPMS12; RPSM12
chr19	38942610	38950319	Q96EF6	-	FBX17_HUMAN	FBXO17	FBG4; FBX17; FBX26; FBXO26
chr19	39025413	39032227	Q8NI29	-	FBX27_HUMAN	FBXO27	FBG5; FBX27
chr19	39085269	39110115	Q6ZNF0	+	ACP7_HUMAN	ACP7	PAPL; PAPL1
chr19	39169553	39178576	O96013-1	+	PAK4_HUMAN	PAK4	KIAA1142
chr19	39196982	39200753	Q6ZVX7	+	FBX50_HUMAN	NCCRP1	FBXO50
chr19	39202989	39204254	Q0VAF6	-	SYCN_HUMAN	SYCN	INSSA1; SYL
chr19	39243634	39244967	Q8IZI9	-	IFNL3_HUMAN	IFNL3	IL28B; IL28C; ZCYTO22
chr19	39247135	39248512	K9M1U5-1	-	IFNL4_HUMAN	IFNL4	
chr19	39268568	39270010	Q8IZJ0	+	IFNL2_HUMAN	IFNL2	IL28A; ZCYTO20
chr19	39296421	39298513	Q8IU54	+	IFNL1_HUMAN	IFNL1	IL29; ZCYTO21
chr19	39307635	39315336	Q9P244	-	LRFN1_HUMAN	LRFN1	KIAA1484; SALM2
chr19	39328479	39335976	O60234	-	GMFG_HUMAN	GMFG	
chr19	39356893	39383524	Q5PRF9	+	SMAG2_HUMAN	SAMD4B	SMAUG2
chr19	39385993	39390864	Q8N7H5-1	-	PAF1_HUMAN	PAF1	PD2
chr19	39391422	39397696	Q9NX70-1	+	MED29_HUMAN	MED29	IXL
chr19	39406904	39408696	P26651	+	TTP_HUMAN	ZFP36	G0S24; NUP475; RNF162A; TIS11A; TTP
chr19	39414086	39425291	Q9H7P9-1	+	PKHG2_HUMAN	PLEKHG2	
chr19	39433275	39435895	P62249	-	RS16_HUMAN	RPS16	
chr19	39445890	39476396	O00267-1	+	SPT5H_HUMAN	SUPT5H	SPT5; SPT5H
chr19	39480853	39489817	Q3ZCQ8-1	+	TIM50_HUMAN	TIMM50	TIM50
chr19	39498974	39508010	Q9NYJ7-1	+	DLL3_HUMAN	DLL3	
chr19	39515212	39519145	P59797	+	SELV_HUMAN	SELENOV	SELV
chr19	39532319	39532802	Q96D98	-	EID2B_HUMAN	EID2B	EID3
chr19	39539371	39540079	Q8N6I1-1	-	EID2_HUMAN	EID2	CRI2
chr19	39602568	39607336	Q9UHV8	+	PP13_HUMAN	LGALS13	PLAC8
chr19	39655961	39660517	A8MUM7	+	LEG16_HUMAN	LGALS16	
chr19	39704528	39709310	Q8TCE9-1	+	PPL13_HUMAN	LGALS14	PPL13
chr19	39731382	39737952	Q05315	-	LEG10_HUMAN	CLC	LGALS10; LGALS10A
chr19	39784609	39786132	A8MZ59	+	LEUTX_HUMAN	LEUTX	
chr19	39825717	39831867	Q9Y463-1	-	DYR1B_HUMAN	DYRK1B	MIRK
chr19	39834540	39846300	P22087	-	FBRL_HUMAN	FBL	FIB1; FLRN
chr19	39885729	39906315	Q9Y6R7	-	FCGBP_HUMAN	FCGBP	
chr19	39971202	39981302	P43686-1	+	PRS6B_HUMAN	PSMC4	MIP224; TBP7
chr19	39998326	40015778	Q86UE3	+	ZN546_HUMAN	ZNF546	ZNF49
chr19	40034359	40050332	Q9Y6R6	-	Z780B_HUMAN	ZNF780B	ZNF779
chr19	40074518	40084753	O75290-1	-	Z780A_HUMAN	ZNF780A	
chr19	40192031	40215289	Q02779	+	M3K10_HUMAN	MAP3K10	MLK2; MST
chr19	40216165	40218381	Q8N6N2-1	-	TTC9B_HUMAN	TTC9B	
chr19	40223054	40226641	Q9H8S5-1	-	CNTD2_HUMAN	CNTD2	
chr19	40233874	40265267	P31751-1	-	AKT2_HUMAN	AKT2	
chr19	40321884	40348514	Q8N9M1-1	-	CS047_HUMAN	C19orf47	
chr19	40366483	40378170	Q8IV08	+	PLD3_HUMAN	PLD3	
chr19	40379589	40389902	Q8NE63	-	HIPK4_HUMAN	HIPK4	
chr19	40393968	40407932	Q9BXM0-1	-	PRAX_HUMAN	PRX	KIAA1620
chr19	40422838	40423546	Q9UHV2	-	SRTD1_HUMAN	SERTAD1	SEI1
chr19	40441492	40442080	Q9UJW9	-	SRTD3_HUMAN	SERTAD3	RBT1
chr19	40447891	40465688	P30043	-	BLVRB_HUMAN	BLVRB	FLR
chr19	40472621	40575566	Q9H254-1	+	SPTN4_HUMAN	SPTBN4	KIAA1642; SPTBN3
chr19	40576899	40591204	Q8TBC3-1	+	SHKB1_HUMAN	SHKBP1	SB1
chr19	40597234	40629547	Q8N2S1-1	+	LTBP4_HUMAN	LTBP4	
chr19	40667470	40690483	Q9Y6R0	-	NUMBL_HUMAN	NUMBL	
chr19	40692037	40714632	Q96D53-1	-	COQ8B_HUMAN	COQ8B	ADCK4
chr19	40717135	40739557	Q96DU7	+	IP3KC_HUMAN	ITPKC	IP3KC
chr19	40742435	40749803	Q5BKX5-1	-	CS054_HUMAN	C19orf54	
chr19	40751408	40765164	P09012	+	SNRPA_HUMAN	SNRPA	
chr19	40775542	40777417	Q16674-1	+	MIA_HUMAN	MIA	
chr19	40778375	40786960	P61018-1	+	RAB4B_HUMAN	RAB4B	
chr19	40800572	40807861	Q96KS0-1	+	EGLN2_HUMAN	EGLN2	EIT6
chr19	40843798	40850426	P11509	-	CP2A6_HUMAN	CYP2A6	CYP2A3
chr19	40875695	40882210	P20853	-	CP2A7_HUMAN	CYP2A7	
chr19	40991305	41016824	P20813-1	+	CP2B6_HUMAN	CYP2B6	
chr19	41088471	41095938	Q16696	+	CP2AD_HUMAN	CYP2A13	
chr19	41116188	41128079	P24903-1	+	CP2F1_HUMAN	CYP2F1	
chr19	41193264	41206485	Q96SQ9-1	+	CP2S1_HUMAN	CYP2S1	
chr19	41219392	41259901	P30530-1	+	UFO_HUMAN	AXL	UFO
chr19	41264503	41306562	Q9BUJ2-1	+	HNRL1_HUMAN	HNRNPUL1	E1BAP5; HNRPUL1
chr19	41310310	41322712	Q96F63	+	CCD97_HUMAN	CCDC97	
chr19	41331054	41353044	P01137	-	TGFB1_HUMAN	TGFB1	TGFB
chr19	41354702	41363519	Q9BPU9	-	B9D2_HUMAN	B9D2	MKSR2
chr19	41378309	41383870	Q6ZNR0-1	+	TMM91_HUMAN	TMEM91	
chr19	41386635	41397328	Q9NQT4	-	EXOS5_HUMAN	EXOSC5	CML28; RRP46
chr19	41397827	41424605	P12694-1	+	ODBA_HUMAN	BCKDHA	
chr19	41425587	41426778	Q7Z7M8	-	B3GN8_HUMAN	B3GNT8	B3GALT7; BGALT15
chr19	41432233	41439899	Q9NW81-1	-	DMAC2_HUMAN	DMAC2	ATP5SL
chr19	41443169	41444221	A6NGS2	+	ERIC4_HUMAN	ERICH4	C19orf69
chr19	41576274	41585868	Q3KPI0-1	+	CEA21_HUMAN	CEACAM21	
chr19	41619332	41626963	O75871	-	CEAM4_HUMAN	CEACAM4	CGM7
chr19	41677414	41688165	Q14002-1	-	CEAM7_HUMAN	CEACAM7	CGM2
chr19	41708731	41727313	P06731-1	+	CEAM5_HUMAN	CEACAM5	CEA
chr19	41755638	41766256	P40199	+	CEAM6_HUMAN	CEACAM6	NCA
chr19	41796677	41811234	P40198-1	+	CEAM3_HUMAN	CEACAM3	CD66D; CGM1
chr19	41837145	41839285	Q6UWN0-1	-	LYPD4_HUMAN	LYPD4	
chr19	41847428	41851693	Q8IXT2-1	+	DMRTD_HUMAN	DMRTC2	
chr19	41860774	41871374	P39019	+	RS19_HUMAN	RPS19	
chr19	41877304	41880977	P11912-1	+	CD79A_HUMAN	CD79A	IGA; MB1
chr19	41888082	41906783	Q92888-1	+	ARHG1_HUMAN	ARHGEF1	
chr19	41956848	41959292	Q9UI14	-	PRAF1_HUMAN	RABAC1	PRA1; PRAF1
chr19	41966939	41994076	P13637-1	-	AT1A3_HUMAN	ATP1A3	
chr19	41998873	42065770	Q16478-1	-	GRIK5_HUMAN	GRIK5	GRIK2
chr19	42078606	42081294	Q6ZN55-1	+	ZN574_HUMAN	ZNF574	
chr19	42091554	42132411	P09086-1	-	PO2F2_HUMAN	POU2F2	OCT2; OTF2
chr19	42199440	42217007	Q8WXF8-1	-	DEDD2_HUMAN	DEDD2	FLAME3
chr19	42224403	42226413	Q8TF50	+	ZN526_HUMAN	ZNF526	KIAA1951
chr19	42230796	42242465	P49840	-	GSK3A_HUMAN	GSK3A	
chr19	42248467	42254999	P50548-1	-	ERF_HUMAN	ERF	
chr19	42284704	42295188	Q96RK0	+	CIC_HUMAN	CIC	KIAA0306
chr19	42297080	42302309	Q15102	-	PA1B3_HUMAN	PAFAH1B3	PAFAHG
chr19	42309584	42310737	A6NJB7-1	+	PRR19_HUMAN	PRR19	
chr19	42313376	42324814	Q8NBT3	+	TM145_HUMAN	TMEM145	
chr19	42326243	42376772	Q7Z7M0-1	+	MEGF8_HUMAN	MEGF8	C19orf49; EGFL4; KIAA0817
chr19	42387155	42389037	Q9BYD5	-	CNFN_HUMAN	CNFN	
chr19	42401814	42427149	Q05469-1	-	LIPS_HUMAN	LIPE	
chr19	42428886	42442832	Q6UXB2	-	CXL17_HUMAN	CXCL17	VCC1
chr19	42509111	42528374	P13688-1	-	CEAM1_HUMAN	CEACAM1	BGP; BGP1
chr19	42583248	42594828	P31997	-	CEAM8_HUMAN	CEACAM8	CGM6
chr19	42723984	42740384	Q16557	-	PSG3_HUMAN	PSG3	
chr19	42754297	42765581	Q9UQ74-1	-	PSG8_HUMAN	PSG8	
chr19	42867136	42879581	P11464-1	-	PSG1_HUMAN	PSG1	B1G1; PSBG1; PSGGA
chr19	42903656	42917792	Q00889-1	-	PSG6_HUMAN	PSG6	CGM3; PSG10; PSG12; PSGGB
chr19	42924810	42937076	Q13046	-	PSG7_HUMAN	PSG7	
chr19	43010000	43026372	Q9UQ72-1	-	PSG11_HUMAN	PSG11	PSG13; PSG14
chr19	43066559	43082569	P11465	-	PSG2_HUMAN	PSG2	PSBG2
chr19	43170097	43186405	Q15238	-	PSG5_HUMAN	PSG5	
chr19	43193374	43205536	Q00888-1	-	PSG4_HUMAN	PSG4	CGM4; PSG9
chr19	43253611	43269431	Q00887-1	-	PSG9_HUMAN	PSG9	PSG11
chr19	43353714	43362317	Q8N6Q3-1	+	CD177_HUMAN	CD177	NB1; PRV1
chr19	43415919	43418394	Q9BY14-1	+	TX101_HUMAN	TEX101	SGRG
chr19	43461353	43465571	O95274	-	LYPD3_HUMAN	LYPD3	C4.4A
chr19	43475412	43504118	Q6NSJ2-1	-	PHLB3_HUMAN	PHLDB3	
chr19	43506852	43527177	O95571	-	ETHE1_HUMAN	ETHE1	HSCO
chr19	43534422	43535684	Q86XF7	+	ZN575_HUMAN	ZNF575	
chr19	43543394	43575458	P18887	-	XRCC1_HUMAN	XRCC1	
chr19	43577191	43581998	A6NC86-1	+	PINLY_HUMAN	PINLYP	
chr19	43592028	43595338	Q8WZA9	-	IRGQ_HUMAN	IRGQ	IRGQ1
chr19	43597108	43599255	Q9H609	+	ZN576_HUMAN	ZNF576	
chr19	43607619	43614304	Q96B54	-	ZN428_HUMAN	ZNF428	C19orf37
chr19	43612121	43614266	B3KS81	+	SRRM5_HUMAN	SRRM5	ZNF576
chr19	43623332	43639790	Q8NFZ8	-	CADM4_HUMAN	CADM4	IGSF4C; NECL4; TSLL2
chr19	43648892	43670120	Q03405-1	-	UPAR_HUMAN	PLAUR	MO3; UPAR
chr19	43718558	43719947	Q6NXR0	+	IIGP5_HUMAN	IRGC	IIGP5; IRGC1
chr19	43731598	43750741	Q9H0W8-1	-	SMG9_HUMAN	SMG9	C19orf61
chr19	43767545	43780861	O15554	-	KCNN4_HUMAN	KCNN4	IK1; IKCA1; KCA4; SK4
chr19	43797593	43802380	Q6UWN5-1	-	LYPD5_HUMAN	LYPD5	
chr19	43833504	43848638	Q8N7M2	+	ZN283_HUMAN	ZNF283	
chr19	43872557	43883964	Q494X3	-	ZN404_HUMAN	ZNF404	
chr19	43913389	43922185	Q02386	-	ZNF45_HUMAN	ZNF45	KOX5; ZNF13
chr19	43962726	43967353	Q9UK13	+	ZN221_HUMAN	ZNF221	
chr19	43988543	43997471	Q12901-1	+	ZN155_HUMAN	ZNF155	
chr19	44007078	44011461	Q9UIE0	+	ZN230_HUMAN	ZNF230	FDZF2
chr19	44026071	44033027	Q9UK12-1	+	ZN222_HUMAN	ZNF222	
chr19	44055176	44067274	Q9UK11	+	ZN223_HUMAN	ZNF223	
chr19	44076389	44087257	Q2VY69	+	ZN284_HUMAN	ZNF284	ZNF284L
chr19	44097873	44108281	Q9NZL3	+	ZN224_HUMAN	ZNF224	BMZF2; KOX22; ZNF233; ZNF255; ZNF27
chr19	44115827	44132732	Q9UK10	+	ZN225_HUMAN	ZNF225	
chr19	44144632	44158116	Q14588	+	ZN234_HUMAN	ZNF234	ZNF269
chr19	44170080	44177671	Q9NYT6-1	+	ZN226_HUMAN	ZNF226	
chr19	44217792	44236827	Q86WZ6-1	+	ZN227_HUMAN	ZNF227	
chr19	44264360	44274670	A6NK53	+	ZN233_HUMAN	ZNF233	
chr19	44287220	44303404	Q14590-1	-	ZN235_HUMAN	ZNF235	ZFP93; ZNF270
chr19	44327435	44343268	Q9UJU3-1	-	ZN112_HUMAN	ZNF112	ZFP112; ZNF228
chr19	44386474	44397213	Q96NJ3-1	-	ZN285_HUMAN	ZNF285	ZNF285A
chr19	44428305	44442847	Q9UJW7-1	-	ZN229_HUMAN	ZNF229	
chr19	44476404	44500240	Q9UJW8-1	-	ZN180_HUMAN	ZNF180	
chr19	44501761	44529509	Q6UY09	-	CEA20_HUMAN	CEACAM20	
chr19	44613645	44635431	A1L1A6	+	IGS23_HUMAN	IGSF23	
chr19	44644096	44661808	P15151-1	+	PVR_HUMAN	PVR	PVS
chr19	44671931	44683487	Q7Z692-1	+	CEA19_HUMAN	CEACAM19	CEAL1
chr19	44701456	44710503	Q2WEN9	+	CEA16_HUMAN	CEACAM16	CEAL2
chr19	44748790	44759612	P20749	+	BCL3_HUMAN	BCL3	BCL4; D19S37
chr19	44777931	44800440	Q9ULV8-1	+	CBLC_HUMAN	CBLC	CBL3; RNF57
chr19	44809124	44820918	P50895	+	BCAM_HUMAN	BCAM	LU; MSK19
chr19	44846525	44888376	Q92692-1	+	NECT2_HUMAN	NECTIN2	HVEB; PRR2; PVRL2
chr19	44891415	44903166	O96008-1	+	TOM40_HUMAN	TOMM40	C19orf1; PEREC1; TOM40
chr19	44906624	44909247	P02649	+	APOE_HUMAN	APOE	
chr19	44914891	44919227	P02654	+	APOC1_HUMAN	APOC1	
chr19	44942277	44945302	P55056	+	APOC4_HUMAN	APOC4	
chr19	44948478	44949246	P02655	+	APOC2_HUMAN	APOC2	APC2
chr19	44955395	44992894	O96005-1	+	CLPT1_HUMAN	CLPTM1	
chr19	45001579	45037787	Q01201	+	RELB_HUMAN	RELB	
chr19	45040212	45070842	Q8N2M8-1	+	CLASR_HUMAN	CLASRP	SFRS16; SWAP2
chr19	45071603	45076373	Q8WUU4	-	ZN296_HUMAN	ZNF296	ZNF342
chr19	45090114	45090507	Q9H840	+	GEMI7_HUMAN	GEMIN7	
chr19	45093325	45146469	O75864-1	+	PPR37_HUMAN	PPP1R37	KIAA1986; LRRC68
chr19	45151940	45153770	Q17RQ9	-	NKPD1_HUMAN	NKPD1	
chr19	45163194	45178218	O75865-1	-	TPC6A_HUMAN	TRAPPC6A	
chr19	45179296	45179902	Q6QNY0	+	BL1S3_HUMAN	BLOC1S3	BLOS3
chr19	45213071	45231852	Q2M3D2	-	EX3L2_HUMAN	EXOC3L2	XTP7
chr19	45251588	45302707	Q96L34-1	+	MARK4_HUMAN	MARK4	KIAA1860; MARKL1
chr19	45306752	45319713	P06732	-	KCRM_HUMAN	CKM	CKMM
chr19	45345541	45351354	Q6P597-1	+	KLC3_HUMAN	KLC3	KLC2; KLC2L
chr19	45351631	45370540	P18074-1	-	ERCC2_HUMAN	ERCC2	XPD; XPDC
chr19	45380192	45398318	Q8WUF5	-	IASPP_HUMAN	PPP1R13L	IASPP; NKIP1; PPP1R13BL; RAI
chr19	45406696	45409498	O15446-1	+	RPA34_HUMAN	CD3EAP	ASE1; CAST; PAF49
chr19	45409677	45423374	P07992-1	-	ERCC1_HUMAN	ERCC1	
chr19	45468586	45473009	P53539-1	+	FOSB_HUMAN	FOSB	G0S3
chr19	45485710	45496825	O75298-1	-	RTN2_HUMAN	RTN2	NSPL1
chr19	45498472	45502082	Q8N819-1	+	PPM1N_HUMAN	PPM1N	
chr19	45507771	45526174	P50552	+	VASP_HUMAN	VASP	
chr19	45553516	45584764	Q9H6K4-1	-	OPA3_HUMAN	OPA3	
chr19	45590780	45591866	P46093	-	GPR4_HUMAN	GPR4	
chr19	45609665	45639376	O95834-1	-	EMAL2_HUMAN	EML2	EMAP2; EMAPL2
chr19	45669520	45681932	P48546-1	+	GIPR_HUMAN	GIPR	
chr19	45687555	45691888	P62316-1	-	SMD2_HUMAN	SNRPD2	SNRPD1
chr19	45692703	45703046	Q9NXS2-1	+	QPCTL_HUMAN	QPCTL	
chr19	45711686	45713495	Q6PJ61	-	FBX46_HUMAN	FBXO46	FBX46; FBXO34L
chr19	45735376	45764115	C9JSJ3	+	BHMG1_HUMAN	BHMG1	
chr19	45765503	45768844	Q8N196	-	SIX5_HUMAN	SIX5	DMAHP
chr19	45770490	45782352	Q09013-9	-	DMPK_HUMAN	DMPK	DM1PK; MDPK
chr19	45784245	45792756	Q09019	-	DMWD_HUMAN	DMWD	DM9
chr19	45795871	45815176	Q9H0K4	-	RSH6A_HUMAN	RSPH6A	RSHL1
chr19	45815562	45854495	Q92797-1	-	SYMPK_HUMAN	SYMPK	SPK
chr19	45864456	45873055	P55318	+	FOXA3_HUMAN	FOXA3	HNF3G; TCF3G
chr19	45884022	45885774	Q8IU81	-	I2BP1_HUMAN	IRF2BP1	
chr19	45890625	45901773	Q86VE0	-	MYPOP_HUMAN	MYPOP	P42POP
chr19	45914279	45914693	P60321	-	NANO2_HUMAN	NANOS2	NOS2
chr19	45939865	45973351	Q9UNW9	-	NOVA2_HUMAN	NOVA2	ANOVA; NOVA3
chr19	46003018	46018384	Q9Y6R9-1	+	CCD61_HUMAN	CCDC61	
chr19	46019240	46023021	O75594	-	PGRP1_HUMAN	PGLYRP1	PGLYRP; PGRP; TNFSF3L
chr19	46039894	46040962	Q6B9Z1	-	IGFL4_HUMAN	IGFL4	
chr19	46120332	46124649	Q6UXB1	-	IGFL3_HUMAN	IGFL3	
chr19	46148278	46161085	Q6UWQ7-1	+	IGFL2_HUMAN	IGFL2	
chr19	46229774	46230827	Q6UW32	+	IGFL1_HUMAN	IGFL1	
chr19	46297076	46339619	Q9Y2N7-1	+	HIF3A_HUMAN	HIF3A	BHLHE17; MOP7; PASD7
chr19	46347096	46390343	P53041	+	PPP5_HUMAN	PPP5C	PPP5
chr19	46411196	46412810	Q9H0W5	-	CCDC8_HUMAN	CCDC8	
chr19	46468563	46471035	Q86V59-1	-	PNM8A_HUMAN	PNMA8A	PNMAL1
chr19	46492084	46492186	Q9ULN7-1	-	PNM8B_HUMAN	PNMA8B	KIAA1183; PNMAL2
chr19	46494730	46495465	Q9ULN7-1	-	PNM8B_HUMAN	PNMA8B	KIAA1183; PNMAL2
chr19	46519816	46600969	E7EU14	-	PP5D1_HUMAN	PPP5D1	
chr19	46601434	46609150	P0DP23	+	CALM1_HUMAN	CALM1	CALM; CAM; CAM1
chr19	46601434	46609150	P0DP24	+	CALM2_HUMAN	CALM2	CAM2; CAMB
chr19	46601434	46609150	P0DP25	+	CALM3_HUMAN	CALM3	CALML2; CAM3; CAMC; CAMIII
chr19	46621282	46624225	P43119	-	PI2R_HUMAN	PTGIR	PRIPR
chr19	46634078	46634682	Q9UK08	-	GBG8_HUMAN	GNG8	GNG9; GNGT9
chr19	46648484	46661064	Q96B18	-	DACT3_HUMAN	DACT3	RRR1
chr19	46674525	46716370	Q9BZL6-1	-	KPCD2_HUMAN	PRKD2	PKD2
chr19	46720604	46746430	Q9NRL3-1	-	STRN4_HUMAN	STRN4	ZIN
chr19	46755450	46756935	Q9H9S5	+	FKRP_HUMAN	FKRP	
chr19	46775512	46787965	Q15758-1	-	AAAT_HUMAN	SLC1A5	ASCT2; M7V1; RDR; RDRC
chr19	46838449	46850766	P53680-1	-	AP2S1_HUMAN	AP2S1	AP17; CLAPS2
chr19	46918675	47000685	Q9NRY4	+	RHG35_HUMAN	ARHGAP35	GRF1; GRLF1; KIAA1722; P190A; p190ARHOGAP
chr19	47021047	47045648	Q99742-1	+	NPAS1_HUMAN	NPAS1	BHLHE11; MOP5; PASD5
chr19	47045989	47048614	Q9NX00	-	TM160_HUMAN	TMEM160	
chr19	47066358	47112584	Q9UPT8	-	ZC3H4_HUMAN	ZC3H4	C19orf7; KIAA1064
chr19	47130930	47209248	Q9UBE0-1	+	SAE1_HUMAN	SAE1	AOS1; SUA1; UBLE1A
chr19	47221703	47232602	Q96PG8-2	-	BBC3B_HUMAN	BBC3	PUMA
chr19	47221804	47228431	Q9BXH1-1	-	BBC3_HUMAN	BBC3	PUMA
chr19	47258400	47271675	Q9Y3X0	+	CCDC9_HUMAN	CCDC9	
chr19	47274919	47275345	C9JVW0	+	INAM1_HUMAN	INAFM1	PRR24
chr19	47309895	47320827	P21730	+	C5AR1_HUMAN	C5AR1	C5AR; C5R1
chr19	47340799	47341810	Q9P296	+	C5AR2_HUMAN	C5AR2	C5L2; GPR77
chr19	47353030	47382110	Q14147	+	DHX34_HUMAN	DHX34	DDX34; KIAA0134
chr19	47406479	47416893	A6NDR6	-	ME3L1_HUMAN	MEIS3P1	
chr19	47406479	47419081	A8K0S8	-	ME3L2_HUMAN	MEIS3P2	
chr19	47406479	47419081	Q99687-1	-	MEIS3_HUMAN	MEIS3	MRG2
chr19	47430091	47466403	Q9UPR5	-	NAC2_HUMAN	SLC8A2	KIAA1087; NCX2
chr19	47475418	47484160	Q9Y664-1	-	KPTN_HUMAN	KPTN	
chr19	47488290	47514940	P54920	-	SNAA_HUMAN	NAPA	SNAPA
chr19	47521226	47555856	Q9H0D2-3	-	ZN541_HUMAN	ZNF541	
chr19	47673574	47702412	Q9NZM4-1	+	BICRA_HUMAN	BICRA	GLTSCR1
chr19	47716612	47741429	Q9NZN4-1	+	EHD2_HUMAN	EHD2	PAST2
chr19	47745559	47757002	Q9NZM5	+	NOP53_HUMAN	NOP53	GLT; GLTSCR2; PICT1
chr19	47778785	47781367	P63302	+	SELW_HUMAN	SELENOW	SELW; SEPW1
chr19	47801777	47803533	Q8N7U7-1	-	TPRX1_HUMAN	TPRX1	
chr19	47834443	47839964	O43186	+	CRX_HUMAN	CRX	CORD2
chr19	47871457	47886257	Q06520	-	ST2A1_HUMAN	SULT2A1	HST; STD
