#chrom	chromStart	chromEnd	name	strand	protAltShortNames	geneName	geneSynonyms
chr18	19110306	19154804	Q5FWF5-1	-	EFO1p; hEFO1; ECO1 homolog 1; ESO1 homolog 1	ESCO1	EFO1; KIAA1911
chr18	19192390	19209096	P62314	+		SNRPD1	
chr18	19231554	19284626	Q8WU67-1	-		ABHD3	
chr18	19321544	19444624	Q86YT6	+	DIP-1	MIB1	DIP1; KIAA1323; ZZANK2
chr18	19751105	19780783	Q92908-1	+		GATA6	
chr18	19994595	19994817	Q9HC47-1	-	CT21.1	CTAGE1	CTAGE2
chr18	19995539	19997774	Q96RT6-1	-	CT21.2	CTAGE1	CTAGE2
chr18	20516814	20606200	Q99708-1	+	CtIP; RBBP-8; RIM; SAE2	RBBP8	CTIP
chr18	20715726	20837328	Q8TDN4-1	+	Ik3-1	CABLES1	CABLES
chr18	20877973	21017816	Q24JQ0-1	-		TMEM241	C18orf45
chr18	21033403	21061240	O14730-1	+		RIOK3	SUDD
chr18	21083582	21111665	Q96DM3	+	Mic-1	C18orf8	MIC1
chr18	21112168	21166307	O15118-1	-		NPC1	
chr18	21181192	21242694	Q8N6D5-1	-		ANKRD29	
chr18	21269647	21534609	Q16787-2	+	E170	LAMA3	LAMNA
chr18	21594835	21712535	Q8N584-1	+		TTC39C	C18orf17
chr18	21723078	21736944	O75952-1	+	CT88; FSP-2	CABYR	CBP86; FSP2
chr18	21743145	21957497	Q9BXW6-1	-		OSBPL1A	ORP1; OSBP8; OSBPL1; OSBPL1B
chr18	22006720	22030808	Q9P2X3-1	+		IMPACT	
chr18	22040692	22057523	Q9H3N8-1	+		HRH4	GPCR105
chr18	22642678	22930910	Q96K83	-		ZNF521	EHZF; LIP3
chr18	23598320	23670533	Q15532-1	-		SS18	SSXT; SYT
chr18	23713929	23772372	Q8TAA3-1	+		PSMA8	PSMA7L
chr18	23806897	23969973	Q92750-1	+	TAF(II)105; TAFII-105; TAFII105	TAF4B	TAF2C2; TAFII105
chr18	24035709	24081199	Q719H9	-		KCTD1	C18orf5
chr18	24436177	24445653	P55087-1	-	MIWC	AQP4	
chr18	24496225	24722773	Q7L1S5-1	-	GalNAc-4-ST2; GalNAc4ST-2	CHST9	
chr18	25532119	25756986	P19022-1	-	N-cadherin	CDH2	CDHN; NCAD
chr18	28574143	28622626	Q14574-1	-		DSC3	CDHF3; DSC4
chr18	28647983	28681934	Q02487-1	-		DSC2	CDHF2; DSC3
chr18	28710479	28742557	Q08554-1	-	DG2/DG3	DSC1	CDHF1
chr18	28898263	28935306	Q02413-1	+	DG1; DGI	DSG1	CDHF4
chr18	28956874	28993555	Q86SJ6-1	+		DSG4	CDHF13
chr18	29027840	29056220	P32926	+	PVA	DSG3	CDHF6
chr18	29078214	29126703	Q14126	+		DSG2	CDHF5
chr18	29171865	29178635	P02766	+		TTR	PALB
chr18	29205579	29264389	Q9UBX8-1	-		B4GALT6	
chr18	29339733	29340624	Q3SY17	-		SLC25A52	MCART2
chr18	29410720	29522727	Q9Y2L5-1	-		TRAPPC8	KIAA1012
chr18	29598826	29648344	Q96EQ8	+	TRAC-1	RNF125	
chr18	29672739	29709147	Q8WVD3-1	+	NLK-associated RING finger protein; hNARF	RNF138	NARF
chr18	29770033	29800205	Q16820	+		MEP1B	
chr18	29847836	30050391	Q9H706-1	-		GAREM1	C18orf11; FAM59A; GAREM
chr18	30254622	30350554	Q9P2G3-1	-	Printor; Protein interactor of torsinA	KLHL14	KIAA1384
chr18	30517977	30992052	Q5BJE1-1	-		CCDC178	C18orf34
chr18	31158595	31326556	Q9C0F0-1	+		ASXL3	KIAA1713
chr18	31432808	31803217	O94818-1	-		NOL4	NOLP
chr18	32335940	32464706	Q9Y4J8-1	+		DTNA	DRP3
chr18	32621503	32720330	Q15555-1	+	EB2	MAPRE2	RP1
chr18	32822434	32826271	Q8NF99-1	+		ZNF397	ZNF47; ZSCAN15
chr18	32833416	32844316	Q86W11-1	-		ZSCAN30	ZNF397OS
chr18	32917198	32920614	P17028-1	-	RSG-A	ZNF24	KOX17; ZNF191; ZSCAN3
chr18	32948401	32954256	Q96N95-1	-		ZNF396	ZSCAN14
chr18	33048577	33077838	Q6PI98-1	-	hIes6	INO80C	C18orf37
chr18	33234626	33289731	Q10472-1	+	GalNAc-T1; pp-GaNTase 1	GALNT1	
chr18	33552691	33558966	Q32NC0-1	+		C18orf21	XTP13
chr18	33573116	33647367	Q96P16-1	-		RPRD1A	P15RS
chr18	33689558	33706970	Q13433-1	-	ZIP-6	SLC39A6	LIV1; ZIP6
chr18	33709896	33754601	Q6IA86-1	+	StIP1	ELP2	STATIP1
chr18	33767502	33848645	Q96EN8	+		MOCOS	
chr18	33877798	34359490	Q2V2M9-1	+	hFHOS2	FHOD3	FHOS2; KIAA1695
chr18	34376770	34408730	Q68CL5-2	-		TPGS2	C18orf10
chr18	34409101	34802187	Q86T90-1	+		KIAA1328	
chr18	34654850	34655351	Q9UN81	+		L1RE1	LRE1
chr18	34655417	34655612	O00370	+			
chr18	34833776	35145604	Q9BZC1-1	-		CELF4	BRUNOL4
chr18	39535256	39661098	Q8NEB9	+		PIK3C3	VPS34
chr18	40323460	40695484	Q99578-1	-		RIT2	RIN; ROC2
chr18	40850308	40857246	Q9H2B2-1	-	SytIV	SYT4	KIAA1342
chr18	42281311	42643660	Q9Y6X0-1	+		SETBP1	KIAA0437
chr18	43204629	43262481	Q15849-1	+		SLC14A2	HUT2; UT2
chr18	43310285	43329913	Q13336-1	+		SLC14A1	HUT11; JK; RACH1; UT1; UTE
chr18	43405693	43422149	Q6ZMC9-1	+		SIGLEC15	CD33L3
chr18	43432434	43547205	Q9HCE0-1	-		EPG5	KIAA1632
chr18	43568678	43652154	Q9H939-1	-		PSTPIP2	
chr18	43664250	43678197	P25705-1	-		ATP5A1	ATP5A; ATP5AL2; ATPM
chr18	43684377	43708088	Q96CS2-1	+	HEI-C	HAUS1	CCDC5; HEIC
chr18	43795846	43843078	Q96B23-1	+		C18orf25	
chr18	43914237	44036596	Q6ZSG1-1	+		RNF165	
chr18	44057617	44184075	Q8IVV2-1	-		LOXHD1	
chr18	44260007	44336471	O15466-1	-	SIAT8-E; ST8SiaV	ST8SIA5	SIAT8E
chr18	44392398	44497308	O75928-1	-	ARIP3; DIP; Miz1	PIAS2	PIASX
chr18	44542733	44543894	A0A087WX78	-		ELOA3C	
chr18	44542733	44544371	A6NLF2	-	EloA3-like-2	ELOA3D	TCEB3CL2
chr18	44542733	44544371	Q3SY89	-	EloA3-like-1	ELOA3B	TCEB3CL
chr18	44548660	44549821	A0A087WX78	-		ELOA3C	
chr18	44548660	44550298	Q3SY89	-	EloA3-like-1	ELOA3B	TCEB3CL
chr18	44548660	44550298	Q8NG57	-		ELOA3	TCEB3C; TCEB3L2
chr18	44554575	44555736	A0A087WX78	-		ELOA3C	
chr18	44554575	44556213	Q3SY89	-	EloA3-like-1	ELOA3B	TCEB3CL
chr18	44554575	44556213	Q8NG57	-		ELOA3	TCEB3C; TCEB3L2
chr18	44559376	44561635	Q8IYF1	-		ELOA2	TCEB3B; TCEB3L
chr18	44579251	44627373	Q8IYT4-1	+		KATNAL2	
chr18	44635055	44662810	Q9H0R4-1	-		HDHD2	
chr18	44682550	44702648	Q9Y5U9	-		IER3IP1	
chr18	44738519	44775554	Q2VWA4-1	-	Fussel-18	SKOR2	CORL2; FUSSEL18
chr18	45368200	45423127	Q15796-1	-	hMAD-2; SMAD 2; Smad2; hSMAD2	SMAD2	MADH2; MADR2
chr18	45555633	45567478	A1YPR0	-	APM-1	ZBTB7C	APM1; ZBTB36; ZNF857C
chr18	46145936	46385927	O43310-1	+		CTIF	KIAA0427
chr18	46447744	46476794	O15105-1	-	MAD homolog 8; Mothers against DPP homolog 8; SMAD 7; Smad7; hSMAD7	SMAD7	MADH7; MADH8
chr18	46570427	46956764	Q7RTS9-1	-		DYM	
chr18	47008717	47010118	Q8TCD1	-		C18orf32	
chr18	47014891	47017941	P18621-1	-		RPL17	
chr18	47088678	47116889	Q9Y5X9-1	+	EDL; EL	LIPG	
chr18	47310219	47339854	P42765	-		ACAA2	
chr18	47352843	47721163	Q9ULV0-1	-		MYO5B	KIAA1119
chr18	47753753	47792774	Q96M91	-		CFAP53	CCDC11
chr18	47797873	47806362	Q9UIS9-1	-		MBD1	CXXC3; PCM1
chr18	47808965	47813959	Q9P0U4-1	-		CXXC1	CFP1; CGBP; PCCX1; PHF18
chr18	47902200	47918614	Q96BD8-1	+		SKA1	C18orf24
chr18	48190328	48256221	P31152	+	ERK-4; p63-MAPK	MAPK4	ERK4; PRKM4
chr18	48325709	48335770	Q9BYG7-1	-		MRO	B29; C18orf3
chr18	48422190	48473551	P23368-1	+		ME2	
chr18	48500774	48513452	Q9H777	+	RNase Z 1	ELAC1	D29
chr18	48573416	48604834	Q13485	+	SMAD 4; Smad4; hSMAD4	SMAD4	DPC4; MADH4
chr18	48702723	48723690	Q5U5Q3	-		MEX3C	RKHD2; RNF194
chr18	49867157	51057020	P43146	+		DCC	IGDCC1
chr18	51686149	51750929	Q9UBB5-1	-	DMTase	MBD2	
chr18	51795916	51820834	Q9UNA4	+		POLI	RAD30B
chr18	51851064	51880943	P59095	-	StARD6	STARD6	
chr18	51886942	51904613	Q8IYD9-1	+		LAS2	C18orf54
chr18	52258435	52265373	Q8N1N2	+		DYNAP	C18orf26
chr18	52544816	52556641	O00194	+		RAB27B	
chr18	52571591	52610022	Q9H2F9	-	CTCL-associated antigen se57-1	CCDC68	
chr18	52895458	53254347	P15884-1	-	bHLHb19; ITF-2; SEF-2	TCF4	BHLHB19; ITF2; SEF2
chr18	54270260	54305671	O43396	-		TXNL1	TRP32; TXL; TXNL
chr18	54339746	54694435	Q9Y4E6-1	+		WDR7	KIAA0541; TRAG
chr18	54814543	54815059	Q8IYS8	+		BOD1L2	BOD1P; FAM44C
chr18	55020077	55027505	O43173	+	SIAT8-C; ST8SiaIII	ST8SIA3	SIAT8C
chr18	55102948	55143952	O95948	+	HNF-6-beta; OC-2	ONECUT2	HNF6B
chr18	55217946	55253852	P22830-1	-		FECH	
chr18	55268886	55288949	O43776-1	-	AsnRS	NARS	
chr18	55315722	55399039	O43520	-		ATP8B1	ATPIC; FIC1; PFIC
chr18	55711892	56063498	Q96PU5-1	+		NEDD4L	KIAA0439; NEDL3
chr18	56149057	56279029	Q86TB3	-		ALPK2	HAK
chr18	56338875	56415071	Q9UDY8-1	+		MALT1	MLT
chr18	56585519	56651695	Q9HCE3	+		ZNF532	KIAA1629
chr18	56807180	56825914	Q9BY50	+	SPase 21 kDa subunit	SEC11C	SEC11L3; SPC21; SPCS4C
chr18	56887497	56897697	P07492-1	+		GRP	
chr18	56936238	56940438	Q9Y2V3-1	-		RAX	RX
chr18	56963932	56985694	Q7Z7G2	-	CPX IV	CPLX4	
chr18	56998327	57026476	P49257	-		LMAN1	ERGIC53; F5F8D
chr18	57103142	57364574	Q6UXH8-1	-		CCBE1	KIAA1983
chr18	57567409	57569982	Q13794-1	+		PMAIP1	NOXA
chr18	58038586	58039582	P32245	-		MC4R	
chr18	59157786	59221925	Q9HBT6	+		CDH20	CDH7L3
chr18	59483087	59483696	Q8N8N0	-		RNF152	
chr18	59713091	59828586	O95427	-	PIG-N	PIGN	MCD4
chr18	59854738	59972764	Q9P260-1	+		KIAA1468	
chr18	59992585	60052264	Q9Y6Q6-1	+	ODFR	TNFRSF11A	RANK
chr18	60190657	60243809	Q9C0B9-1	+		ZCCHC2	C18orf49; KIAA1744
chr18	60382916	60646661	O60346-1	+	PH domain-containing family E member 1; hSCOP	PHLPP1	KIAA0606; PHLPP; PLEKHE1; SCOP
chr18	60795860	60985899	P10415-1	-		BCL2	
chr18	60999017	61034351	Q06136-1	-	FVT-1	KDSR	FVT1; SDR35C1
chr18	61058210	61089492	O75351	-	Protein SKD1	VPS4B	SKD1; VPS42
chr18	61151661	61170952	P36952-1	+	PI-5	SERPINB5	PI5
chr18	61223392	61234241	Q96P63-1	+		SERPINB12	
chr18	61255901	61264594	Q9UIV8-1	+	Hurpin; PI-13	SERPINB13	PI13
chr18	61304955	61310811	P48594	-	PI-11; SCCA-2	SERPINB4	PI11; SCCA2
chr18	61322893	61328450	P29508-1	-	SCCA-1	SERPINB3	SCCA; SCCA1
chr18	61377427	61390630	Q96P15-1	+		SERPINB11	
chr18	61449606	61471866	O75635-1	+		SERPINB7	
chr18	61558678	61570536	P05120	+		SERPINB2	PAI2; PLANH2
chr18	61582744	61602473	P48595	+	PI-10	SERPINB10	PI10
chr18	61620689	61627586	A8MTL9-1	+		HMSD	
chr18	61621672	61627431	P0C7T4-1	+		HMSD	C18orf53
chr18	61645542	61654509	P50452-1	+	CAP-2; CAP2; PI-8	SERPINB8	PI8
chr18	61747538	61765844	Q7Z4B0-1	-		LINC00305	C18orf20; NCRNA00305
chr18	63430078	63548127	Q9ULB5	+		CDH7	CDH7L1
chr18	64172051	64239441	Q9H159-1	-		CDH19	CDH7L2
chr18	65178209	65181845	Q8IZU8	-		DSEL	C18orf4; NCAG1
chr18	66344172	66382218	Q96JJ7-1	-		TMX3	KIAA1830; TXNDC10
chr18	66504000	66721371	Q68D86-1	+		CCDC102B	C18orf14
chr18	67068480	67508616	Q6PKX4	+		DOK6	DOK5L
chr18	67531552	67614642	Q15762	-	DNAM-1	CD226	DNAM1
chr18	67671389	67872894	Q86VV8-1	-		RTTN	
chr18	67991904	67993509	O14544	+	CIS-4; SOCS-4	SOCS6	CIS4; SOCS4
chr18	70205413	70209395	Q8IUK8	-		CBLN2	
chr18	70416265	70534526	Q8TDF5-3	-		NETO1	BTCL1
chr18	71740698	71815020	Q8NCQ5-1	-		FBXO15	FBX15
chr18	71816043	71825712	Q9BVV7	+		TIMM21	C18orf55; TIM21
chr18	71920821	71959110	P00167-1	-	MCB5	CYB5A	CYB5
chr18	71985100	72021745	Q68DL7	+		C18orf63	
chr18	72103738	72124494	Q0P6D2-1	-		FAM69C	C18orf51
chr18	72167208	72187300	Q96KP4-1	+		CNDP2	CN2; CPGL; HEL-S-13; PEPA
chr18	72201902	72251795	Q96KN2	+		CNDP1	CN1; CPGL2
chr18	72342975	72776421	Q9C0G0-1	+		ZNF407	KIAA1703
chr18	72913373	72921013	Q8N4Q0-1	-		ZADH2	PTGR3
chr18	72923194	73000593	Q6ZSZ6-1	+		TSHZ1	SDCCAG33; TSH1
chr18	73122821	73139518	Q3B7S5	-		SMIM21	C18orf62
chr18	74074455	74155010	Q92618	-		ZNF516	KIAA0222
chr18	74207664	74208646	Q6ZTR6	+		C18orf65	
chr18	74536313	74680292	Q9UL36-1	+		ZNF236	
chr18	74692385	74817217	P02686-1	-		MBP	
chr18	74962504	74980855	P47211	+		GALR1	GALNR; GALNR1
chr18	76740274	76757319	Q9BXA9-1	+	hSALL3	SALL3	ZNF796
chr18	76829410	77137380	O43861-1	+		ATP9B	ATPIIB; NEO1L
chr18	76873350	76876075	O00370	+			
chr18	77156224	77287574	O95644-1	+	NF-ATc; NFATc	NFATC1	NFAT2; NFATC
chr18	77439947	77513787	Q9Y5B0-1	+		CTDP1	FCP1
chr18	77623667	77659813	Q9UJ96	+		KCNG2	KCNF2
chr18	77663978	77710926	Q8N2U9-1	-		PQLC1	
chr18	77724735	77730448	C9JCN9	+		HSBP1L1	
chr18	77733687	77748392	P83876	-		TXNL4A	DIM1; TXNL4
chr18	77794495	77806152	Q8N0V3-1	+		RBFA	C18orf22
chr18	77875425	77896689	Q6IQ32	+		ADNP2	KIAA0863; ZNF508
chr18	77917656	78005231	Q9BYG4-1	-		PARD6G	PAR6G
chr19	110678	111593	Q8NGA8	+		OR4F17	OR4F11P; OR4F18; OR4F19
chr19	281390	291336	O43688-1	-	PAP2-G; PAP-2c; PAP2c	PLPP2	LPP2; PPAP2C
chr19	306692	344782	Q8N344	-		MIER2	KIAA1193
chr19	362202	375970	Q9P2T0-1	-	CT56	THEG	
chr19	407098	408361	Q8TF44	-		C2CD4C	FAM148C; KIAA1957; NLF3
chr19	418930	460996	P98077	-	SH2 domain protein C2	SHC2	SCK; SHCB
chr19	463846	474747	Q3SX64-1	-		ODF3L2	C19orf19
chr19	496499	504962	Q13477-1	+		MADCAM1	
chr19	507506	519420	Q6ZTW0-1	+		TPGS1	C19orf20
chr19	531931	541549	P49427	+		CDC34	UBCH3; UBE2R1
chr19	544071	549788	P51124	+	Hu-Met-1	GZMM	MET1
chr19	572634	582574	P35613-1	+	EMMPRIN; TCSF	BSG	
chr19	589945	616471	Q9UL51	+	BCNG-2	HCN2	BCNG2
chr19	617276	633512	O00411	-		POLRMT	
chr19	639925	643601	Q9HCT0	+		FGF22	
chr19	648139	663121	Q9BV68-1	-		RNF126	
chr19	676423	681705	O95633-1	+		FSTL3	FLRG
chr19	685718	695430	Q6UWY2	-	NSP4	PRSS57	PRSSL1
chr19	709146	746811	O75781-1	+		PALM	KIAA0270
chr19	756946	763587	Q8IVT2	+		MISP	C19orf21
chr19	797497	810823	P26599-1	+	hnRNP I	PTBP1	PTB
chr19	812572	821559	Q6T4P5-1	-	PRG-2	PLPPR3	LPPR3; PHP2; PRG2
chr19	827846	831874	P20160	+	HBP; hHBP	AZU1	
chr19	841008	847966	P24158	+	PR-3; PR3; NP-4	PRTN3	MBN
chr19	852328	856161	P08246	+	HLE	ELANE	ELA2
chr19	859689	863235	P00746	+		CFD	DF; PFD
chr19	868103	891131	Q9Y2X0-1	-	Trap95; DRIP92	MED16	DRIP92; THRAP5
chr19	897439	913157	Q96D70	-		R3HDM4	C19orf22
chr19	917502	920745	Q969F8	+	hOT7T175	KISS1R	AXOR12; GPR54
chr19	929528	972062	Q99856	+	Bright	ARID3A	DRIL1; DRIL3; DRX; E2FBP1
chr19	984353	994340	Q9BV38	+		WDR18	
chr19	1000436	1009598	O60391	+	NMDAR3B; NR3B	GRIN3B	
chr19	1010351	1020995	Q4ZIN3-1	-		TMEM259	C19orf6
chr19	1026660	1037896	Q99439-1	+		CNN2	
chr19	1041360	1065421	Q8IZY2-1	+		ABCA7	
chr19	1067404	1086002	Q92619-1	+		ARHGAP45	HMHA1; KIAA0223
chr19	1089487	1095314	P19388	-		POLR2E	
chr19	1104042	1106568	P36969-1	+	GPx-4; GSHPx-4	GPX4	
chr19	1108221	1154275	Q9Y2G9-1	-		SBNO2	KIAA0963
chr19	1206912	1226643	Q15831-1	+	LKB1; hLKB1	STK11	LKB1; PJS
chr19	1229948	1230143	Q8N350-3	-		CBARP	C19orf26
chr19	1231002	1236099	Q8N350-3	-		CBARP	C19orf26
chr19	1241849	1244433	P30049	+		ATP5D	
chr19	1250295	1257268	Q504T8	+		MIDN	
chr19	1268378	1270139	Q8TBR5	-		CIRBP-AS1	C19orf23
chr19	1270932	1272439	Q14011-1	+		CIRBP	A18HNRNP; CIRP
chr19	1275548	1277296	Q9BVV8	+		C19orf24	
chr19	1286167	1299941	O43921	+	LERK-6; HEK7-L	EFNA2	EPLG6; LERK6
chr19	1356391	1376572	Q2TAK8-1	+	MUM-1	MUM1	EXPAND1
chr19	1383925	1395484	O75251-1	+	CI-20kD	NDUFS7	
chr19	1397360	1401475	Q14353-1	-		GAMT	
chr19	1407772	1434908	Q96EP5-1	+		DAZAP1	
chr19	1438424	1440458	P62841	+		RPS15	RIG
chr19	1453000	1470209	O95996-1	+	APC-like	APC2	APCL
chr19	1475033	1478902	Q9UFG5-1	-		C19orf25	
chr19	1481760	1490345	Q6UW60-1	-	PC4	PCSK4	PC4
chr19	1491268	1497207	Q96HR9-1	+		REEP6	C19orf32; DP1L1
chr19	1506016	1511679	Q6ZMM2-1	-		ADAMTSL5	THSD6
chr19	1526995	1535246	Q496M5-1	+	PLK-5	PLK5	PLK5P
chr19	1555564	1568057	Q86XN8-1	-		MEX3D	KIAA2031; RKHD1; RNF193
chr19	1578341	1592630	O95983-1	-		MBD3	
chr19	1599441	1605408	O14957	-		UQCR11	UQCR
chr19	1611708	1650247	P15923-1	-	bHLHb21; TCF-3	TCF3	BHLHB21; E2A; ITF1
chr19	1753661	1775441	O60422	+	OC-3	ONECUT3	
chr19	1783029	1811735	O60423-2	-		ATP8B3	ATP1K; FOS37502_2
chr19	1816067	1848357	Q8N1G1	-	EloA-BP1	REXO1	ELOABP1; KIAA1138; TCEB3BP1
chr19	1854460	1863496	Q9BXK1	-	BTE-binding protein 4	KLF16	BTEB4; NSLP2
chr19	1877201	1881565	Q96GS6-1	-	Abhydrolase domain-containing protein 17A	ABHD17A	C19orf27; FAM108A1
chr19	1912094	1913147	Q96EY9	+		ADAT3	TAD3
chr19	1915018	1924280	Q969E2-1	+		SCAMP4	
chr19	1969771	1980199	P78368	+		CSNK1G2	CK1G2
chr19	1986489	2015702	Q9BX70-1	-		BTBD2	
chr19	2039614	2050850	Q9HBH9-1	-	MAPK signal-integrating kinase 2; Mnk2	MKNK2	GPRK7; MNK2
chr19	2073396	2078559	Q96BX8	-		MOB3A	MOBKL2A
chr19	2096944	2099341	Q1ZYL8-1	+		IZUMO4	C19orf36
chr19	2102174	2151333	O14617-1	-		AP3D1	
chr19	2164183	2229785	Q8TEK3-1	+	H3-K79-HMTase	DOT1L	KIAA1814; KMT4
chr19	2233841	2236247	Q9NW61	-		PLEKHJ1	GNRPX
chr19	2243417	2248542	Q15428	+	SAP 62	SF3A2	SAP62
chr19	2249331	2251953	P03971	+	AMH; MIS	AMH	MIF
chr19	2252330	2255313	Q96MG2	-	JP-45	JSRP1	JP45
chr19	2269597	2273104	P54368-1	+		OAZ1	OAZ
chr19	2275681	2280930	Q6ZS72	-		C19orf35	
chr19	2289999	2291775	P0C6S8	-		LINGO3	LERN2; LRRN6B
chr19	2321681	2328565	Q9UK45	-		LSM7	
chr19	2328708	2353204	Q8TCT7-1	+	IMP-4; PSH4	SPPL2B	IMP4; KIAA1532; PSL1
chr19	2389783	2426083	Q7Z410	+	Polyserase-1	TMPRSS9	
chr19	2426948	2427531	Q9Y5L4	-		TIMM13	TIM13B; TIMM13A; TIMM13B
chr19	2430911	2456931	Q03252	-		LMNB2	LMN2
chr19	2476356	2477596	O75293	+		GADD45B	MYD118
chr19	2515022	2520686	O60262	-		GNG7	GNGT7
chr19	2717210	2717804	O95057	-	Rig	DIRAS1	GBTS1; RIG
chr19	2732283	2737255	Q9BRY0-1	-	ZIP-3	SLC39A3	ZIP3
chr19	2757343	2769066	O43765	-	UBP	SGTA	SGT; SGT1
chr19	2785660	2813271	P52888-1	+		THOP1	
chr19	2820069	2834847	Q86TJ5	+		ZNF554	
chr19	2841570	2853947	Q8NEP9-1	+		ZNF555	
chr19	2867419	2878324	Q9HAH1	+		ZNF556	
chr19	2901043	2918284	Q68EA5	+		ZNF57	ZNF424
chr19	2933489	2944838	Q15935	-		ZNF77	
chr19	2978231	2994999	Q9H808-1	+		TLE6	
chr19	2997848	3028902	Q04725-1	-	ESG2	TLE2	
chr19	3053819	3062198	Q08117-1	-		AES	GRG; GRG5
chr19	3094649	3121174	P29992	+		GNA11	GA11
chr19	3136448	3163014	P30679	+	G alpha-16; G-protein subunit alpha-16	GNA15	GNA16
chr19	3178790	3179942	O95977	+	S1P receptor Edg-6	S1PR4	EDG6
chr19	3186028	3207683	Q969V3-1	+		NCLN	
chr19	3224737	3293441	Q8N6W0-1	+		CELF5	BRUNOL5
chr19	3366634	3462764	P08651-1	+	CTF; NF-I/C; NFI-C	NFIC	NFI
chr19	3474843	3480461	O75264	-		SMIM24	C19orf77
chr19	3491492	3496812	Q9BU89	-		DOHH	HLRC1
chr19	3522987	3534831	Q9UM11-1	+	hCDH1	FZR1	CDH1; FYR; FZR; KIAA1242
chr19	3539175	3544005	A6NCJ1	+		C19orf71	
chr19	3544710	3557401	Q6NUT3-1	-		MFSD12	C19orf28
chr19	3573307	3578516	Q9P0W2-1	+		HMG20B	BRAF35; HMGX2; HMGXB2; SMARCE1R
chr19	3585595	3590185	Q8TF64	+		GIPC3	C19orf64
chr19	3595688	3600632	P21731-3	-		TBXA2R	
chr19	3611791	3612905	Q8N1I8	+		CACTIN-AS1	C19orf29-AS1; C19orf29OS
chr19	3611923	3626760	Q8WUQ7-1	-		CACTIN	C19orf29
chr19	3633434	3700388	O60331-1	-	PIP5KIgamma	PIP5K1C	KIAA0589
chr19	3728430	3750679	O95049-1	+		TJP3	ZO3
chr19	3751026	3760262	O96018	-	Mint-3	APBA3	MINT3; X11L2
chr19	3762698	3767388	Q6P161	+		MRPL54	
chr19	3770621	3771740	Q96IS3	-		RAX2	QRX; RAXL1
chr19	3778183	3785133	P42679-1	-	CHK	MATK	CTK; HYL
chr19	3805949	3869015	Q9UPR6-1	-		ZFR2	KIAA1086
chr19	3885765	3924587	Q86WG3-1	+	BNIP-H	ATCAY	KIAA1872
chr19	3933669	3942268	Q9NPI5-1	+	MIBP; RNK 2	NMRK2	ITGB1BP3; NRK2
chr19	3959101	3969733	O43293-1	-	Dlk; ZIP-kinase	DAPK3	ZIPK
chr19	3976554	3985378	P13639	-		EEF2	EF2
chr19	4007758	4037870	Q8N2W9	+	PIAS-gamma	PIAS4	PIASG
chr19	4047752	4055230	O95365	-	FBI-1; POK erythroid myeloid ontogenic factor; Pokemon; TIP21	ZBTB7A	FBI1; LRF; ZBTB7; ZNF857A
chr19	4090598	4123872	P36507	-	MEK 2	MAP2K2	MEK2; MKK2; PRKMK2
chr19	4153744	4171963	Q68CJ9-1	+		CREB3L3	CREBH
chr19	4174616	4182536	Q8N6T7-1	-		SIRT6	SIR2L6
chr19	4186422	4224499	Q8TF21-1	+		ANKRD24	KIAA1981
chr19	4229547	4237082	Q14213	+	EBV-induced gene 3 protein	EBI3	IL27B
chr19	4247143	4268690	Q9BW85	+		CCDC94	
chr19	4280060	4290627	Q96IW2	+		SHD	
chr19	4292598	4302382	Q96BF3-1	-	IGPR-1	TMIGD2	CD28H; IGPR1
chr19	4304743	4323637	Q9BTV5	+		FSD1	GLFND; MIR1
chr19	4324132	4338750	Q9UGK3-1	-	BRK substrate	STAP2	BKS
chr19	4343590	4359996	Q8N594-1	+		MPND	
chr19	4361599	4400365	Q99961-1	-	EEN	SH3GL1	CNSA1; SH3D2B
chr19	4402759	4443019	Q13111-1	+	CAF-I 150 kDa subunit; CAF-I p150; hp150	CHAF1A	CAF; CAF1P150
chr19	4445497	4457694	Q9BZV1-1	-		UBXN6	UBXD1; UBXDC2
chr19	4472347	4502019	Q7Z4V5-1	+	HDGF-2	HDGFL2	HDGF2; HDGFRP2
chr19	4504473	4517716	Q96Q06-1	-		PLIN4	KIAA1881
chr19	4523542	4534086	Q00G26	-		PLIN5	LSDP5; OXPAT; PAT-1
chr19	4537954	4540025	P02750	-		LRG1	LRG
chr19	4543615	4558469	Q9H3T3-1	-	Sema Z	SEMA6B	SEMAN; SEMAZ
chr19	4651881	4652439	Q8WVP5	+	Oxy-beta	TNFAIP8L1	
chr19	4658019	4670346	Q969H8	-	IL-25	MYDGF	C19orf10; IL25
chr19	4676578	4714318	Q86TI2-1	-	DPRP-2; DPP IX; DPLP9	DPP9	DPRP2
chr19	4769245	4772313	Q8N6C7-1	+		MIR7-3HG	C19orf30; LINC00306; NCRNA00306; PGSF1
chr19	4791866	4793873	Q9BSK4	+		FEM1A	EPRAP
chr19	4816253	4818389	Q8IUC6	-	MyD88-3; TIR domain-containing adapter protein inducing IFN-beta	TICAM1	PRVTIRB; TRIF
chr19	4839206	4861406	O60664-1	-	47 kDa MPR-binding protein; PP17	PLIN3	M6PRBP1; TIP47
chr19	4891060	4902879	A6NEK1	-		ARRDC5	
chr19	4910897	4960811	Q96T88-1	+	HuNp95; hNp95; hUHRF1	UHRF1	ICBP90; NP95; RNF106
chr19	5032901	5151519	O94953-1	+		KDM4B	JHDM3B; JMJD2B; KIAA0876
